ID,Time,Market,Side,Order Type,Size,Price,Total,Fee,Fee Currency,TWAP
9031737160,2022-07-11T03:59:42.860037+00:00,ETH/USD,buy,Limit,0.001,1153.5,1.1535,2.00E-07,ETH,FALSE
9031729909,2022-07-11T03:59:01.597148+00:00,ETH/USD,sell,Limit,0.001,1154.2,1.1542,0.00023084,USD,FALSE
9031719067,2022-07-11T03:58:26.639198+00:00,ETH/USD,sell,Limit,0.001,1152,1.152,0.0002304,USD,FALSE
9031702944,2022-07-11T03:57:21.966172+00:00,ETH/USD,sell,Limit,0.001,1150.6,1.1506,0.00023012,USD,FALSE
9031696109,2022-07-11T03:57:07.458873+00:00,ETH/USD,buy,Limit,0.001,1149.5,1.1495,2.00E-07,ETH,FALSE
9031679662,2022-07-11T03:56:42.199763+00:00,ETH/USD,buy,Limit,0.001,1150.2,1.1502,2.00E-07,ETH,FALSE
9031657351,2022-07-11T03:55:00.672626+00:00,ETH/USD,buy,Limit,0.001,1151.7,1.1517,2.00E-07,ETH,FALSE
9031630768,2022-07-11T03:50:13.972355+00:00,ETH/USD,sell,Limit,0.001,1152.8,1.1528,0.00023056,USD,FALSE
9031591675,2022-07-11T03:42:48.127321+00:00,ETH/USD,buy,Limit,0.001,1151.9,1.1519,2.00E-07,ETH,FALSE
9031533085,2022-07-11T03:31:30.617211+00:00,ETH/USD,buy,Limit,0.001,1152.9,1.1529,2.00E-07,ETH,FALSE
9031530968,2022-07-11T03:31:09.044438+00:00,ETH/USD,sell,Limit,0.001,1153.5,1.1535,0.0002307,USD,FALSE
9031497903,2022-07-11T03:26:20.742462+00:00,ETH/USD,buy,Limit,0.001,1152.4,1.1524,2.00E-07,ETH,FALSE
9031491468,2022-07-11T03:25:40.130457+00:00,ETH/USD,sell,Limit,0.001,1153.3,1.1533,0.00023066,USD,FALSE
9031487954,2022-07-11T03:25:24.850293+00:00,ETH/USD,buy,Limit,0.001,1151.5,1.1515,2.00E-07,ETH,FALSE
9031472881,2022-07-11T03:23:38.442566+00:00,ETH/USD,sell,Limit,0.001,1152.7,1.1527,0.00023054,USD,FALSE
9031450910,2022-07-11T03:20:28.127083+00:00,ETH/USD,sell,Limit,0.001,1151.4,1.1514,0.00023028,USD,FALSE
9031414075,2022-07-11T03:15:34.569167+00:00,ETH/USD,buy,Limit,0.001,1150.5,1.1505,2.00E-07,ETH,FALSE
9031390172,2022-07-11T03:13:25.624989+00:00,ETH/USD,sell,Limit,0.001,1152.7,1.1527,0.00023054,USD,FALSE
9031376033,2022-07-11T03:11:48.515272+00:00,ETH/USD,buy,Limit,0.001,1151.7,1.1517,2.00E-07,ETH,FALSE
9031366805,2022-07-11T03:11:04.401241+00:00,ETH/USD,sell,Limit,0.001,1152.1,1.1521,0.00023042,USD,FALSE
9031352878,2022-07-11T03:10:29.076464+00:00,ETH/USD,sell,Limit,0.001,1150.4,1.1504,0.00023008,USD,FALSE
9031315548,2022-07-11T03:06:24.889458+00:00,ETH/USD,buy,Limit,0.001,1148.6,1.1486,2.00E-07,ETH,FALSE
9031307649,2022-07-11T03:05:52.523180+00:00,ETH/USD,sell,Limit,0.001,1149.9,1.1499,0.00022998,USD,FALSE
9031304262,2022-07-11T03:05:40.183101+00:00,ETH/USD,sell,Limit,0.001,1149.2,1.1492,0.00022984,USD,FALSE
9031298140,2022-07-11T03:05:18.997760+00:00,ETH/USD,sell,Limit,0.001,1147.8,1.1478,0.00022956,USD,FALSE
9031296966,2022-07-11T03:05:13.923191+00:00,ETH/USD,sell,Limit,0.001,1146.5,1.1465,0.0002293,USD,FALSE
9031291828,2022-07-11T03:05:09.635538+00:00,ETH/USD,sell,Limit,0.001,1144.8,1.1448,0.00022896,USD,FALSE
9031285275,2022-07-11T03:04:43.716819+00:00,ETH/USD,buy,Limit,0.001,1144,1.144,2.00E-07,ETH,FALSE
9031277765,2022-07-11T03:04:28.787798+00:00,ETH/USD,buy,Limit,0.001,1145.2,1.1452,2.00E-07,ETH,FALSE
9031266471,2022-07-11T03:03:59.751815+00:00,ETH/USD,buy,Limit,0.001,1146.2,1.1462,2.00E-07,ETH,FALSE
9031259676,2022-07-11T03:03:29.736944+00:00,ETH/USD,buy,Limit,0.001,1147.2,1.1472,2.00E-07,ETH,FALSE
9031206590,2022-07-11T02:56:54.948571+00:00,ETH/USD,buy,Limit,0.001,1148.8,1.1488,2.00E-07,ETH,FALSE
9031204682,2022-07-11T02:56:45.192108+00:00,ETH/USD,buy,Limit,0.022,1150,25.3,0.0000044,ETH,FALSE
9031151618,2022-07-11T02:49:49.231868+00:00,ETH/USD,buy,Limit,0.001,1151,1.151,2.00E-07,ETH,FALSE
9031150601,2022-07-11T02:49:49.231868+00:00,ETH/USD,buy,Limit,0.001,1151.1,1.1511,2.00E-07,ETH,FALSE
9031150365,2022-07-11T02:49:42.766273+00:00,ETH/USD,buy,Limit,0.001,1151.2,1.1512,2.00E-07,ETH,FALSE
9031150363,2022-07-11T02:49:42.766273+00:00,ETH/USD,buy,Limit,0.001,1151.2,1.1512,2.00E-07,ETH,FALSE
9031150361,2022-07-11T02:49:42.766273+00:00,ETH/USD,buy,Limit,0.001,1151.2,1.1512,2.00E-07,ETH,FALSE
9031150109,2022-07-11T02:49:40.668728+00:00,ETH/USD,buy,Limit,0.001,1151.4,1.1514,2.00E-07,ETH,FALSE
9030058848,2022-07-11T00:49:20.391667+00:00,ETH/USD,buy,Limit,0.001,1168.5,1.1685,2.00E-07,ETH,FALSE
9030040278,2022-07-11T00:47:11.395146+00:00,ETH/USD,sell,Limit,0.001,1168.3,1.1683,0.00023366,USD,FALSE
9030016538,2022-07-11T00:44:18.101440+00:00,ETH/USD,buy,Limit,0.001,1166.2,1.1662,2.00E-07,ETH,FALSE
9028324502,2022-07-10T21:03:31.098794+00:00,ETH/USD,sell,Limit,0.001,1179.3,1.1793,0.00023586,USD,FALSE
9028169964,2022-07-10T20:34:18.257184+00:00,ETH/USD,buy,Limit,0.001,1177.2,1.1772,2.00E-07,ETH,FALSE
9028150004,2022-07-10T20:30:11.315902+00:00,ETH/USD,buy,Limit,0.001,1178.4,1.1784,2.00E-07,ETH,FALSE
9028141448,2022-07-10T20:29:13.750618+00:00,ETH/USD,sell,Limit,0.001,1179.3,1.1793,0.00023586,USD,FALSE
9028134564,2022-07-10T20:27:55.993829+00:00,ETH/USD,sell,Limit,0.001,1178.8,1.1788,0.00023576,USD,FALSE
9028132558,2022-07-10T20:27:45.962158+00:00,ETH/USD,buy,Limit,0.001,1178.1,1.1781,2.00E-07,ETH,FALSE
9028129125,2022-07-10T20:27:33.619262+00:00,ETH/USD,buy,Limit,0.001,1179,1.179,2.00E-07,ETH,FALSE
9028125169,2022-07-10T20:27:03.224723+00:00,ETH/USD,buy,Limit,0.001,1180.3,1.1803,2.00E-07,ETH,FALSE
9028118682,2022-07-10T20:26:24.011501+00:00,ETH/USD,sell,Limit,0.001,1182.6,1.1826,0.00023652,USD,FALSE
9028113357,2022-07-10T20:26:10.227496+00:00,ETH/USD,sell,Limit,0.001,1181.6,1.1816,0.00023632,USD,FALSE
9028102858,2022-07-10T20:25:13.815973+00:00,ETH/USD,sell,Limit,0.001,1181.1,1.1811,0.00023622,USD,FALSE
9028098124,2022-07-10T20:25:08.458067+00:00,ETH/USD,sell,Limit,0.001,1179.4,1.1794,0.00023588,USD,FALSE
9028094207,2022-07-10T20:24:50.848884+00:00,ETH/USD,sell,Limit,0.001,1178,1.178,0.0002356,USD,FALSE
9028082097,2022-07-10T20:23:12.388856+00:00,ETH/USD,sell,Limit,0.001,1177.3,1.1773,0.00023546,USD,FALSE
9028073920,2022-07-10T20:22:43.782346+00:00,ETH/USD,sell,Limit,0.001,1174.8,1.1748,0.00023496,USD,FALSE
9028067997,2022-07-10T20:22:17.336736+00:00,ETH/USD,sell,Limit,0.001,1172.3,1.1723,0.00023446,USD,FALSE
9028004810,2022-07-10T20:07:36.709307+00:00,ETH/USD,sell,Limit,0.001,1171.2,1.1712,0.00023424,USD,FALSE
9027994927,2022-07-10T20:06:22.545451+00:00,ETH/USD,buy,Limit,0.001,1170.1,1.1701,2.00E-07,ETH,FALSE
9027978255,2022-07-10T20:03:17.217702+00:00,ETH/USD,buy,Limit,0.001,1171.3,1.1713,2.00E-07,ETH,FALSE
9027963880,2022-07-10T20:01:18.972908+00:00,ETH/USD,sell,Limit,0.001,1172.5,1.1725,0.0002345,USD,FALSE
9027961639,2022-07-10T20:00:55.388237+00:00,ETH/USD,buy,Limit,0.001,1171.5,1.1715,2.00E-07,ETH,FALSE
9027940507,2022-07-10T19:58:59.093467+00:00,ETH/USD,sell,Limit,0.001,1172.3,1.1723,0.00023446,USD,FALSE
9027916543,2022-07-10T19:55:42.009893+00:00,ETH/USD,sell,Limit,0.001,1171.2,1.1712,0.00023424,USD,FALSE
9027912636,2022-07-10T19:55:36.734535+00:00,ETH/USD,sell,Limit,0.001,1170.2,1.1702,0.00081914,USD,FALSE
9027909371,2022-07-10T19:55:33.159069+00:00,ETH/USD,sell,Limit,0.001,1168.8,1.1688,0.00023376,USD,FALSE
9027906440,2022-07-10T19:55:00.575090+00:00,ETH/USD,buy,Limit,0.001,1168.6,1.1686,2.00E-07,ETH,FALSE
9027902984,2022-07-10T19:54:53.965905+00:00,ETH/USD,sell,Limit,0.001,1167.8,1.1678,0.00023356,USD,FALSE
9027899855,2022-07-10T19:54:41.727511+00:00,ETH/USD,sell,Limit,0.001,1166.5,1.1665,0.0002333,USD,FALSE
9027896846,2022-07-10T19:53:37.912949+00:00,ETH/USD,buy,Limit,0.001,1165.9,1.1659,2.00E-07,ETH,FALSE
9027892781,2022-07-10T19:52:32.017825+00:00,ETH/USD,sell,Limit,0.001,1166.3,1.1663,0.00023326,USD,FALSE
9027890095,2022-07-10T19:52:14.689256+00:00,ETH/USD,buy,Limit,0.001,1166.1,1.1661,2.00E-07,ETH,FALSE
9027887855,2022-07-10T19:51:56.561980+00:00,ETH/USD,sell,Limit,0.001,1166.8,1.1668,0.00023336,USD,FALSE
9027886117,2022-07-10T19:51:46.446000+00:00,ETH/USD,sell,Limit,0.001,1166.3,1.1663,0.00023326,USD,FALSE
9027860834,2022-07-10T19:45:46.455839+00:00,ETH/USD,sell,Limit,0.001,1165.2,1.1652,0.00023304,USD,FALSE
9027841668,2022-07-10T19:41:46.989419+00:00,ETH/USD,buy,Limit,0.001,1164.4,1.1644,2.00E-07,ETH,FALSE
9027838151,2022-07-10T19:40:54.282974+00:00,ETH/USD,sell,Limit,0.001,1165.5,1.1655,0.0002331,USD,FALSE
9027819445,2022-07-10T19:37:05.855656+00:00,ETH/USD,buy,Limit,0.001,1164.6,1.1646,2.00E-07,ETH,FALSE
9027813347,2022-07-10T19:36:18.371166+00:00,ETH/USD,sell,Limit,0.001,1165.8,1.1658,0.00023316,USD,FALSE
9027807362,2022-07-10T19:36:11.061483+00:00,ETH/USD,sell,Limit,0.001,1164.3,1.1643,0.00023286,USD,FALSE
9027787947,2022-07-10T19:32:06.712795+00:00,ETH/USD,sell,Limit,0.001,1163.3,1.1633,0.00023266,USD,FALSE
9027774597,2022-07-10T19:29:20.908365+00:00,ETH/USD,buy,Limit,0.001,1162.2,1.1622,2.00E-07,ETH,FALSE
9027751462,2022-07-10T19:24:12.155982+00:00,ETH/USD,sell,Limit,0.001,1163.2,1.1632,0.00023264,USD,FALSE
9027731873,2022-07-10T19:19:59.908931+00:00,ETH/USD,buy,Limit,0.001,1161.8,1.1618,2.00E-07,ETH,FALSE
9027728545,2022-07-10T19:19:37.968942+00:00,ETH/USD,buy,Limit,0.001,1162.9,1.1629,2.00E-07,ETH,FALSE
9027723047,2022-07-10T19:18:03.344902+00:00,ETH/USD,sell,Limit,0.001,1163.9,1.1639,0.00023278,USD,FALSE
9027718170,2022-07-10T19:17:27.762676+00:00,ETH/USD,buy,Limit,0.001,1163.2,1.1632,2.00E-07,ETH,FALSE
9027702342,2022-07-10T19:14:21.233136+00:00,ETH/USD,sell,Limit,0.001,1164.3,1.1643,0.00023286,USD,FALSE
9027669080,2022-07-10T19:08:55.307922+00:00,ETH/USD,sell,Limit,0.001,1163.1,1.1631,0.00023262,USD,FALSE
9027663503,2022-07-10T19:08:46.560479+00:00,ETH/USD,buy,Limit,0.001,1163,1.163,2.00E-07,ETH,FALSE
9027645896,2022-07-10T19:05:40.869393+00:00,ETH/USD,sell,Limit,0.001,1164,1.164,0.0002328,USD,FALSE
9027643568,2022-07-10T19:05:18.043274+00:00,ETH/USD,sell,Limit,0.001,1163.4,1.1634,0.00023268,USD,FALSE
9027636508,2022-07-10T19:04:49.060716+00:00,ETH/USD,buy,Limit,0.001,1162.4,1.1624,2.00E-07,ETH,FALSE
9027633543,2022-07-10T19:04:40.797357+00:00,ETH/USD,buy,Limit,0.001,1163.6,1.1636,2.00E-07,ETH,FALSE
9027471712,2022-07-10T18:35:57.381032+00:00,ETH/USD,buy,Limit,0.02,1165,23.3,0.000004,ETH,FALSE
9026821567,2022-07-10T16:47:01.068001+00:00,ETH/USD,sell,Limit,0.008,1174,9.392,0.0018784,USD,FALSE
9026290070,2022-07-10T16:03:47.817224+00:00,ETH/USD,sell,Limit,0.006,1165,6.99,0.001398,USD,FALSE
9025035416,2022-07-10T14:05:29.986791+00:00,ETH/USD,buy,Limit,0.01,1171,11.71,0.000002,ETH,FALSE
9023696036,2022-07-10T11:08:28.924449+00:00,ETH/USD,buy,Limit,0.039,1180,46.02,0.0000078,ETH,FALSE
9015491926,2022-07-09T16:38:03.386670+00:00,ETH/USD,sell,Limit,0.006,1219,7.314,0.0014628,USD,FALSE
9014281316,2022-07-09T13:52:48.707993+00:00,ETH/USD,buy,Limit,0.009,1213,10.917,0.0000018,ETH,FALSE
9012646264,2022-07-09T10:21:00.430616+00:00,ETH/USD,sell,Limit,0.006,1222,7.332,0.0014664,USD,FALSE
9012537540,2022-07-09T10:04:19.281410+00:00,ETH/USD,buy,Limit,0.003,1216,3.648,6.00E-07,ETH,FALSE
9012418858,2022-07-09T09:45:58.843630+00:00,ETH/USD,buy,Limit,0.003,1219,3.657,6.00E-07,ETH,FALSE
9012226694,2022-07-09T09:15:24.896134+00:00,ETH/USD,buy,Limit,0.003,1222,3.666,6.00E-07,ETH,FALSE
9012024690,2022-07-09T08:47:04.851432+00:00,ETH/USD,sell,Limit,0.003,1224.9,3.6747,0.00073494,USD,FALSE
9011935090,2022-07-09T08:31:37.401691+00:00,ETH/USD,buy,Limit,0.003,1219,3.657,6.00E-07,ETH,FALSE
9011895140,2022-07-09T08:26:11.509481+00:00,ETH/USD,sell,Limit,0.003,1222,3.666,0.0007332,USD,FALSE
9011839572,2022-07-09T08:17:56.340642+00:00,ETH/USD,buy,Limit,0.003,1222.1,3.6663,6.00E-07,ETH,FALSE
9011635836,2022-07-09T07:48:44.264295+00:00,ETH/USD,sell,Limit,0.003,1225.1,3.6753,0.00073506,USD,FALSE
9011558259,2022-07-09T07:39:02.577936+00:00,ETH/USD,buy,Limit,0.003,1222,3.666,6.00E-07,ETH,FALSE
9011428648,2022-07-09T07:19:50.273653+00:00,ETH/USD,sell,Limit,0.003,1225.1,3.6753,0.00073506,USD,FALSE
9011362362,2022-07-09T07:12:46.072097+00:00,ETH/USD,sell,Limit,0.003,1222,3.666,0.0007332,USD,FALSE
9011305530,2022-07-09T07:07:13.153316+00:00,ETH/USD,sell,Limit,0.003,1219,3.657,0.0007314,USD,FALSE
9011108067,2022-07-09T06:34:48.752299+00:00,ETH/USD,sell,Limit,0.003,1215.9,3.6477,0.00072954,USD,FALSE
9010662979,2022-07-09T05:23:38.545073+00:00,ETH/USD,buy,Limit,0.003,1212.3,3.6369,6.00E-07,ETH,FALSE
9010427973,2022-07-09T04:52:27.329473+00:00,ETH/USD,sell,Limit,0.003,1216,3.648,0.0007296,USD,FALSE
9010273283,2022-07-09T04:26:58.415777+00:00,ETH/USD,sell,Limit,0.003,1213,3.639,0.0007278,USD,FALSE
9010236927,2022-07-09T04:20:51.932685+00:00,ETH/USD,buy,Limit,0.003,1210,3.63,6.00E-07,ETH,FALSE
9010204034,2022-07-09T04:17:57.325348+00:00,ETH/USD,buy,Limit,0.003,1213,3.639,6.00E-07,ETH,FALSE
9010014662,2022-07-09T03:46:36.127746+00:00,ETH/USD,sell,Limit,0.009,1216,10.944,0.0021888,USD,FALSE
9009891252,2022-07-09T03:31:39.411986+00:00,ETH/USD,sell,Limit,0.003,1207,3.621,0.0007242,USD,FALSE
9009852787,2022-07-09T03:27:52.393134+00:00,ETH/USD,buy,Limit,0.006,1204,7.224,0.0000012,ETH,FALSE
9009819649,2022-07-09T03:25:13.352574+00:00,ETH/USD,buy,Limit,0.006,1210,7.26,0.0000012,ETH,FALSE
9009724887,2022-07-09T03:09:58.272703+00:00,ETH/USD,sell,Limit,0.003,1216,3.648,0.0007296,USD,FALSE
9009539521,2022-07-09T02:40:54.800050+00:00,ETH/USD,buy,Limit,0.029,1213,35.177,0.0000058,ETH,FALSE
9005933937,2022-07-08T19:53:26.522508+00:00,ETH/USD,buy,Limit,0.003,1243,3.729,6.00E-07,ETH,FALSE
9005881871,2022-07-08T19:47:35.796372+00:00,ETH/USD,sell,Limit,0.011,1246,13.706,0.0027412,USD,FALSE
9005792504,2022-07-08T19:40:12.650230+00:00,ETH/USD,sell,Limit,0.003,1234,3.702,0.0007404,USD,FALSE
9005730967,2022-07-08T19:31:54.333169+00:00,ETH/USD,buy,Limit,0.003,1231,3.693,6.00E-07,ETH,FALSE
9005716396,2022-07-08T19:30:09.414103+00:00,ETH/USD,sell,Limit,0.003,1234,3.702,0.0007404,USD,FALSE
9005678433,2022-07-08T19:24:43.628848+00:00,ETH/USD,buy,Limit,0.003,1231,3.693,6.00E-07,ETH,FALSE
9005661389,2022-07-08T19:22:41.761995+00:00,ETH/USD,buy,Limit,0.003,1234.5,3.7035,0.00259245,USD,FALSE
9005649769,2022-07-08T19:21:02.147000+00:00,ETH/USD,sell,Limit,0.003,1237,3.711,0.0007422,USD,FALSE
9005630423,2022-07-08T19:18:53.520486+00:00,ETH/USD,sell,Limit,0.003,1234,3.702,0.0007404,USD,FALSE
9005617709,2022-07-08T19:17:44.637245+00:00,ETH/USD,sell,Limit,0.003,1231,3.693,0.0007386,USD,FALSE
9005603373,2022-07-08T19:15:35.152607+00:00,ETH/USD,sell,Limit,0.006,1229,7.374,0.0014748,USD,FALSE
9005522459,2022-07-08T19:09:12.260867+00:00,ETH/USD,buy,Limit,0.003,1222,3.666,6.00E-07,ETH,FALSE
9005463563,2022-07-08T19:01:23.524699+00:00,ETH/USD,buy,Limit,0.003,1225,3.675,6.00E-07,ETH,FALSE
9005391782,2022-07-08T18:54:43.129312+00:00,ETH/USD,buy,Limit,0.003,1228,3.684,6.00E-07,ETH,FALSE
9005334383,2022-07-08T18:47:03.105599+00:00,ETH/USD,buy,Limit,0.003,1231,3.693,6.00E-07,ETH,FALSE
9005236545,2022-07-08T18:34:25.175555+00:00,ETH/USD,sell,Limit,0.003,1234,3.702,0.0007404,USD,FALSE
9005174759,2022-07-08T18:25:36.317487+00:00,ETH/USD,buy,Limit,0.003,1231,3.693,6.00E-07,ETH,FALSE
9005135932,2022-07-08T18:22:01.724592+00:00,ETH/USD,sell,Limit,0.006,1234,7.404,0.0014808,USD,FALSE
9005104329,2022-07-08T18:20:35.181287+00:00,ETH/USD,sell,Limit,0.003,1230,3.69,0.000738,USD,FALSE
9005060719,2022-07-08T18:15:21.000812+00:00,ETH/USD,sell,Limit,0.003,1225,3.675,0.000735,USD,FALSE
9005040016,2022-07-08T18:12:47.142103+00:00,ETH/USD,buy,Limit,0.003,1222,3.666,6.00E-07,ETH,FALSE
9004911220,2022-07-08T17:58:22.108809+00:00,ETH/USD,buy,Limit,0.003,1225,3.675,6.00E-07,ETH,FALSE
9004845826,2022-07-08T17:49:40.119872+00:00,ETH/USD,sell,Limit,0.003,1228,3.684,0.0007368,USD,FALSE
9004811845,2022-07-08T17:45:20.344941+00:00,ETH/USD,buy,Limit,0.003,1225,3.675,6.00E-07,ETH,FALSE
9004803418,2022-07-08T17:44:25.220079+00:00,ETH/USD,sell,Limit,0.003,1228,3.684,0.0007368,USD,FALSE
9004664914,2022-07-08T17:28:57.674251+00:00,ETH/USD,sell,Limit,0.003,1225,3.675,0.000735,USD,FALSE
9004446683,2022-07-08T17:06:13.314024+00:00,ETH/USD,sell,Limit,0.012,1222,14.664,0.0029328,USD,FALSE
8998447706,2022-07-08T09:09:46.314788+00:00,ETH/USD,buy,Limit,0.021,1210,25.41,0.0000042,ETH,FALSE
8998000957,2022-07-08T08:44:21.677901+00:00,ETH/USD,sell,Limit,0.003,1231,3.693,0.0007386,USD,FALSE
8997933445,2022-07-08T08:40:28.193685+00:00,ETH/USD,buy,Limit,0.009,1228,11.052,0.0000018,ETH,FALSE
8997865310,2022-07-08T08:38:07.254624+00:00,ETH/USD,buy,Limit,0.003,1237,3.711,6.00E-07,ETH,FALSE
8997809091,2022-07-08T08:30:09.178739+00:00,ETH/USD,sell,Limit,0.003,1240,3.72,0.000744,USD,FALSE
8997779324,2022-07-08T08:26:40.515418+00:00,ETH/USD,buy,Limit,0.003,1237,3.711,6.00E-07,ETH,FALSE
8997469284,2022-07-08T07:48:08.737245+00:00,ETH/USD,buy,Limit,0.002,1240,2.48,4.00E-07,ETH,FALSE
8997373894,2022-07-08T07:37:34.762346+00:00,ETH/USD,sell,Limit,0.014,1243,17.402,0.0034804,USD,FALSE
8997274882,2022-07-08T07:24:32.725783+00:00,ETH/USD,buy,Limit,0.006,1239.8,7.4388,0.00520716,USD,FALSE
8997203023,2022-07-08T07:17:08.195137+00:00,ETH/USD,buy,Limit,0.006,1234,7.404,0.0000012,ETH,FALSE
8996774459,2022-07-08T06:29:27.500780+00:00,ETH/USD,buy,Limit,0.003,1240,3.72,6.00E-07,ETH,FALSE
8996728433,2022-07-08T06:25:26.726462+00:00,ETH/USD,buy,Limit,0.005,1243,6.215,0.000001,ETH,FALSE
8994783461,2022-07-08T02:39:24.592943+00:00,ETH/USD,sell,Limit,0.011,1249,13.739,0.0027478,USD,FALSE
8989618362,2022-07-07T19:06:01.045750+00:00,ETH/USD,sell,Limit,0.018,1237,22.266,0.0044532,USD,FALSE
8986952907,2022-07-07T15:22:42.434013+00:00,ETH/USD,buy,Limit,0.001,1219,1.219,2.00E-07,ETH,FALSE
8986799978,2022-07-07T15:10:06.233505+00:00,ETH/USD,buy,Limit,0.008,1219,9.752,0.0000016,ETH,FALSE
8986749499,2022-07-07T15:08:13.264000+00:00,ETH/USD,sell,Limit,0.015,1228,18.42,0.003684,USD,FALSE
8985945533,2022-07-07T14:19:33.157201+00:00,ETH/USD,sell,Limit,0.03,1213,36.39,0.007278,USD,FALSE
8983008701,2022-07-07T09:07:20.887276+00:00,ETH/USD,sell,Limit,0.006,1183.1,7.0986,0.00496902,USD,FALSE
8982385072,2022-07-07T08:01:24.877071+00:00,ETH/USD,sell,Limit,0.003,1177,3.531,0.0007062,USD,FALSE
8982159531,2022-07-07T07:33:16.579415+00:00,ETH/USD,sell,Limit,0.004,1174,4.696,0.0009392,USD,FALSE
8982102077,2022-07-07T07:25:14.528178+00:00,ETH/USD,sell,Limit,0.281,1170,328.77,0.065754,USD,FALSE
8981945346,2022-07-07T07:02:36.273163+00:00,ETH/USD,sell,Limit,0.005,1170,5.85,0.00117,USD,FALSE
8981789544,2022-07-07T06:39:15.959767+00:00,ETH/USD,buy,Limit,0.005,1165,5.825,0.000001,ETH,FALSE
8980907948,2022-07-07T04:08:31.366734+00:00,ETH/USD,buy,Limit,0.005,1170,5.85,0.000001,ETH,FALSE
8980818318,2022-07-07T03:53:58.991384+00:00,ETH/USD,sell,Limit,0.005,1175,5.875,0.001175,USD,FALSE
8980393807,2022-07-07T02:49:37.780188+00:00,ETH/USD,sell,Limit,0.004,1170,4.68,0.000936,USD,FALSE
8980340803,2022-07-07T02:45:09.126961+00:00,ETH/USD,buy,Limit,0.004,1165,4.66,8.00E-07,ETH,FALSE
8980247455,2022-07-07T02:36:31.139819+00:00,ETH/USD,sell,Limit,0.011,1170,12.87,0.002574,USD,FALSE
8977476984,2022-07-06T21:05:22.512679+00:00,ETH/USD,sell,Limit,0.005,1160,5.8,0.00116,USD,FALSE
8977079303,2022-07-06T20:07:55.631975+00:00,ETH/USD,sell,Limit,0.004,1155,4.62,0.000924,USD,FALSE
8976914523,2022-07-06T19:49:03.855524+00:00,ETH/USD,buy,Limit,0.016,1150,18.4,0.0000032,ETH,FALSE
8976716527,2022-07-06T19:25:26.269220+00:00,ETH/USD,buy,Limit,0.862,1165,1004.23,0.0001724,ETH,FALSE
8976676051,2022-07-06T19:20:01.452446+00:00,ETH/USD,sell,Limit,0.304,1163.1,353.5824,0.07071648,USD,FALSE
8971181727,2022-07-06T09:51:22.912302+00:00,ETH/USD,buy,Limit,0.304,1143.9,347.7456,0.24342192,USD,
